user_id,book_id,action,rating,event_timestamp
294,18,view,,1729823972
186,26,view,,1729823972
315,31,view,,1729823972
250,40,click,,1729823972
496,55,view,,1729823972
279,6,click,,1729823972
263,87,view,,1729823972
250,55,click,,1729823972
55,53,click,,1729823972
330,40,view,,1729823972
80,59,view,,1729823972
249,23,rating,1.3,1729823972
193,81,view,,1729823972
149,97,rating,1.5,1729823972
417,55,view,,1729823972
373,26,click,,1729823972
41,26,click,,1729823972
394,93,rating,2.2,1729823972
355,63,view,,1729823972
460,43,click,,1729823972
21,42,view,,1729823972
212,80,click,,1729823972
440,38,rating,1.6,1729823972
484,8,rating,4.4,1729823972
451,90,view,,1729823972
428,27,view,,1729823972
96,22,view,,1729823972
13,73,click,,1729823972
267,89,click,,1729823972
113,76,click,,1729823972
11,77,click,,1729823972
134,35,click,,1729823972
470,20,view,,1729823972
171,4,rating,4.4,1729823972
10,22,view,,1729823972
185,27,view,,1729823972
395,98,click,,1729823972
139,73,view,,1729823972
35,8,view,,1729823972
250,21,rating,4.6,1729823972
233,9,click,,1729823972
260,63,rating,3.1,1729823972
412,69,rating,4.7,1729823972
156,25,rating,1.7,1729823972
367,59,click,,1729823972
329,30,click,,1729823972
179,31,click,,1729823972
161,67,rating,4.7,1729823972
203,55,click,,1729823972
224,94,view,,1729823972
111,86,click,,1729823972
76,60,rating,1.1,1729823972
172,62,click,,1729823972
104,19,click,,1729823972
396,19,click,,1729823972
310,73,click,,1729823972
275,77,rating,3.1,1729823972
26,87,rating,2.8,1729823972
223,34,rating,2.0,1729823972
36,91,view,,1729823972
247,4,view,,1729823972
413,76,view,,1729823972
299,33,view,,1729823972
323,66,rating,4.3,1729823972
8,3,view,,1729823972
196,81,click,,1729823972
250,34,click,,1729823972
86,69,rating,1.2,1729823972
377,74,view,,1729823972
317,99,click,,1729823972
374,3,view,,1729823972
180,97,rating,1.8,1729823972
252,59,rating,2.9,1729823972
248,92,click,,1729823972
233,59,view,,1729823972
16,5,view,,1729823972
282,92,view,,1729823972
28,37,click,,1729823972
427,99,view,,1729823972
155,57,click,,1729823972
265,38,click,,1729823972
170,70,view,,1729823972
86,74,view,,1729823972
81,48,view,,1729823972
24,10,view,,1729823972
299,99,view,,1729823972
271,35,rating,4.7,1729823972
184,32,view,,1729823972
128,70,rating,2.0,1729823972
468,41,click,,1729823972
31,19,view,,1729823972
391,69,click,,1729823972
456,3,view,,1729823972
453,68,click,,1729823972
92,74,rating,4.6,1729823972
179,71,view,,1729823972
163,83,click,,1729823972
429,95,rating,3.8,1729823972
175,89,click,,1729823972
474,1,rating,2.4,1729823972
50,77,click,,1729823972
462,67,click,,1729823972
78,54,click,,1729823972
500,14,rating,4.0,1729823972
72,97,click,,1729823972
275,29,view,,1729823972
2,40,rating,3.6,1729823972
33,60,view,,1729823972
191,51,rating,1.2,1729823972
162,71,rating,2.1,1729823972
171,71,view,,1729823972
201,31,click,,1729823972
89,57,view,,1729823972
244,39,rating,3.0,1729823972
288,39,view,,1729823972
456,77,view,,1729823972
91,6,rating,2.1,1729823972
188,92,view,,1729823972
170,52,view,,1729823972
420,62,view,,1729823972
198,98,view,,1729823972
69,7,view,,1729823972
3,49,rating,2.0,1729823972
159,95,rating,2.5,1729823972
9,89,click,,1729823972
301,28,view,,1729823972
38,80,click,,1729823972
284,14,click,,1729823972
209,24,click,,1729823972
473,27,click,,1729823972
139,25,rating,3.8,1729823972
241,37,click,,1729823972
120,59,click,,1729823972
464,20,rating,3.2,1729823972
381,28,view,,1729823972
192,15,view,,1729823972
311,12,click,,1729823972
163,47,rating,2.5,1729823972
65,61,view,,1729823972
49,100,rating,3.1,1729823972
269,84,view,,1729823972
29,19,view,,1729823972
280,45,view,,1729823972
359,5,rating,1.3,1729823972
485,53,rating,3.6,1729823972
259,20,click,,1729823972
377,77,click,,1729823972
290,22,view,,1729823972
130,75,rating,3.3,1729823972
359,59,rating,2.2,1729823972
288,1,rating,2.5,1729823972
1,38,view,,1729823972
233,73,click,,1729823972
459,51,view,,1729823972
431,76,view,,1729823972
438,26,rating,3.9,1729823972
69,51,view,,1729823972
100,34,click,,1729823972
132,20,rating,2.4,1729823972
80,38,click,,1729823972
194,100,view,,1729823972
394,80,view,,1729823972
82,59,view,,1729823972
271,57,rating,4.4,1729823972
160,24,rating,3.6,1729823972
387,63,rating,3.1,1729823972
495,54,rating,3.8,1729823972
468,14,click,,1729823972
470,13,view,,1729823972
4,29,click,,1729823972
38,11,view,,1729823972
308,84,rating,2.5,1729823972
425,34,view,,1729823972
90,47,view,,1729823972
90,75,view,,1729823972
118,74,click,,1729823972
421,98,view,,1729823972
154,57,click,,1729823972
426,80,click,,1729823972
210,11,view,,1729823972
363,76,rating,3.3,1729823972
122,67,rating,3.0,1729823972
157,29,view,,1729823972
125,1,view,,1729823972
74,11,rating,2.4,1729823972
166,58,view,,1729823972
295,78,click,,1729823972
52,97,click,,1729823972
407,40,view,,1729823972
213,100,view,,1729823972
163,21,view,,1729823972
364,65,click,,1729823972
363,29,view,,1729823972
496,5,rating,1.1,1729823972
469,71,rating,4.9,1729823972
230,62,click,,1729823972
162,63,view,,1729823972
355,71,view,,1729823972
237,39,view,,1729823972
403,28,click,,1729823972
325,95,rating,4.2,1729823972
199,46,rating,4.5,1729823972
126,6,rating,3.0,1729823972
173,76,rating,2.4,1729823972
72,37,view,,1729823972
477,2,view,,1729823972
433,64,view,,1729823972
56,23,click,,1729823972
459,30,click,,1729823972
98,53,rating,1.1,1729823972
221,61,click,,1729823972
31,67,click,,1729823972
182,71,rating,3.7,1729823972
363,99,view,,1729823972
482,47,view,,1729823972
491,46,click,,1729823972
75,24,rating,1.3,1729823972
350,11,click,,1729823972
494,62,view,,1729823972
448,6,view,,1729823972
335,37,click,,1729823972
28,6,rating,2.8,1729823972
433,76,click,,1729823972
274,95,click,,1729823972
47,20,rating,3.5,1729823972
34,90,rating,4.9,1729823972
489,95,rating,3.3,1729823972
215,50,rating,1.4,1729823972
52,12,rating,3.4,1729823972
364,2,click,,1729823972
57,38,rating,3.5,1729823972
210,59,click,,1729823972
280,22,click,,1729823972
472,54,click,,1729823972
44,17,rating,2.4,1729823972
183,70,click,,1729823972
121,85,click,,1729823972
120,18,rating,4.0,1729823972
308,68,rating,2.7,1729823972
85,53,view,,1729823972
224,37,click,,1729823972
140,65,click,,1729823972
259,12,view,,1729823972
121,17,click,,1729823972
327,41,rating,4.5,1729823972
241,92,view,,1729823972
319,14,click,,1729823972
161,6,click,,1729823972
401,85,click,,1729823972
286,43,rating,4.4,1729823972
377,51,view,,1729823972
124,87,click,,1729823972
97,76,rating,3.7,1729823972
321,32,click,,1729823972
27,69,rating,2.6,1729823972
363,39,click,,1729823972
96,4,rating,2.8,1729823972
104,89,click,,1729823972
253,13,view,,1729823972
327,29,view,,1729823972
348,61,click,,1729823972
469,2,rating,2.3,1729823972
234,90,view,,1729823972
67,80,rating,4.2,1729823972
307,55,rating,1.3,1729823972
294,68,rating,2.3,1729823972
446,16,rating,1.3,1729823972
258,50,rating,2.8,1729823972
203,77,rating,3.7,1729823972
260,11,view,,1729823972
9,8,click,,1729823972
190,86,click,,1729823972
307,3,rating,3.8,1729823972
17,32,rating,1.7,1729823972
82,81,rating,2.1,1729823972
415,83,view,,1729823972
157,12,rating,3.3,1729823972
120,55,click,,1729823972
71,88,view,,1729823972
417,46,click,,1729823972
6,22,rating,3.7,1729823972
186,87,click,,1729823972
86,18,rating,1.4,1729823972
98,24,rating,4.6,1729823972
481,83,view,,1729823972
31,44,rating,4.3,1729823972
371,52,rating,1.6,1729823972
56,58,click,,1729823972
352,37,click,,1729823972
386,91,click,,1729823972
295,33,view,,1729823972
362,46,view,,1729823972
454,79,click,,1729823972
297,56,click,,1729823972
487,97,click,,1729823972
346,61,rating,3.8,1729823972
5,85,click,,1729823972
403,61,click,,1729823972
498,73,rating,3.3,1729823972
163,1,view,,1729823972
389,13,click,,1729823972
141,79,click,,1729823972
461,35,view,,1729823972
8,12,view,,1729823972
271,79,rating,3.2,1729823972
259,94,click,,1729823972
198,58,click,,1729823972
390,94,view,,1729823972
443,55,view,,1729823972
412,98,click,,1729823972
32,56,rating,2.7,1729823972
130,18,click,,1729823972
36,67,click,,1729823972
240,79,view,,1729823972
151,36,view,,1729823972
103,11,view,,1729823972
145,24,click,,1729823972
33,100,rating,3.9,1729823972
160,25,view,,1729823972
287,13,view,,1729823972
131,34,rating,4.7,1729823972
37,3,rating,1.9,1729823972
466,51,view,,1729823972
333,35,rating,2.4,1729823972
203,61,click,,1729823972
246,8,view,,1729823972
447,46,click,,1729823972
440,50,view,,1729823972
420,51,view,,1729823972
433,27,view,,1729823972
422,95,rating,1.3,1729823972
237,81,view,,1729823972
105,78,click,,1729823972
163,56,rating,3.8,1729823972
310,23,rating,1.4,1729823972
480,72,click,,1729823972
120,81,click,,1729823972
8,96,view,,1729823972
262,95,rating,4.1,1729823972
314,65,rating,3.3,1729823972
6,3,rating,2.3,1729823972
499,84,click,,1729823972
140,55,click,,1729823972
261,2,click,,1729823972
183,6,rating,3.9,1729823972
104,56,rating,1.3,1729823972
144,67,click,,1729823972
34,68,rating,1.2,1729823972
118,87,rating,4.6,1729823972
9,78,view,,1729823972
315,7,rating,1.9,1729823972
269,31,click,,1729823972
163,62,rating,4.4,1729823972
19,91,click,,1729823972
172,17,click,,1729823972
376,89,view,,1729823972
238,73,click,,1729823972
395,2,rating,2.2,1729823972
153,8,view,,1729823972
315,88,click,,1729823972
405,8,rating,4.2,1729823972
160,13,click,,1729823972
487,56,click,,1729823972
2,87,click,,1729823972
466,95,click,,1729823972
161,84,click,,1729823972
456,70,view,,1729823972
23,70,rating,1.4,1729823972
235,100,rating,2.9,1729823972
275,85,view,,1729823972
14,99,view,,1729823972
319,85,rating,4.8,1729823972
481,98,view,,1729823972
469,33,view,,1729823972
186,69,click,,1729823972
6,96,click,,1729823972
157,73,view,,1729823972
418,22,click,,1729823972
269,6,rating,1.5,1729823972
36,83,view,,1729823972
161,82,rating,3.3,1729823972
8,12,click,,1729823972
357,8,click,,1729823972
139,69,view,,1729823972
141,91,rating,3.5,1729823972
113,100,view,,1729823972
474,50,rating,3.8,1729823972
130,47,view,,1729823972
247,26,click,,1729823972
446,69,view,,1729823972
361,37,click,,1729823972
213,22,click,,1729823972
88,48,rating,2.7,1729823972
371,97,rating,2.3,1729823972
357,86,view,,1729823972
404,99,click,,1729823972
105,11,rating,4.9,1729823972
215,4,click,,1729823972
179,22,click,,1729823972
396,3,view,,1729823972
270,7,view,,1729823972
340,78,view,,1729823972
74,41,rating,3.8,1729823972
148,12,view,,1729823972
492,1,rating,1.4,1729823972
358,87,click,,1729823972
235,77,click,,1729823972
276,10,view,,1729823972
471,21,click,,1729823972
367,25,view,,1729823972
199,31,rating,3.6,1729823972
276,82,view,,1729823972
216,68,view,,1729823972
160,31,rating,3.8,1729823972
181,37,click,,1729823972
2,85,rating,3.2,1729823972
308,84,rating,1.3,1729823972
52,53,rating,2.7,1729823972
68,99,view,,1729823972
207,95,view,,1729823972
84,47,view,,1729823972
440,85,click,,1729823972
58,88,click,,1729823972
451,43,click,,1729823972
500,48,view,,1729823972
263,13,click,,1729823972
478,21,view,,1729823972
53,34,click,,1729823972
7,51,view,,1729823972
332,73,view,,1729823972
160,58,view,,1729823972
293,73,click,,1729823972
8,39,click,,1729823972
338,8,rating,4.5,1729823972
219,96,rating,4.5,1729823972
121,29,view,,1729823972
174,95,view,,1729823972
102,17,view,,1729823972
413,77,view,,1729823972
216,78,click,,1729823972
351,80,rating,1.8,1729823972
43,1,rating,2.3,1729823972
292,59,click,,1729823972
195,90,view,,1729823972
194,87,click,,1729823972
285,53,click,,1729823972
10,62,rating,3.7,1729823972
64,50,click,,1729823972
475,52,click,,1729823972
193,45,rating,3.7,1729823972
84,35,view,,1729823972
20,5,view,,1729823972
233,20,click,,1729823972
305,3,click,,1729823972
109,13,view,,1729823972
351,60,view,,1729823972
323,83,view,,1729823972
230,98,rating,1.4,1729823972
182,51,click,,1729823972
430,49,view,,1729823972
4,4,view,,1729823972
23,76,click,,1729823972
42,13,rating,2.7,1729823972
202,88,rating,2.5,1729823972
294,98,rating,4.2,1729823972
413,84,rating,3.1,1729823972
268,23,rating,2.0,1729823972
324,88,rating,1.0,1729823972
470,36,view,,1729823972
125,97,rating,3.9,1729823972
363,39,rating,3.6,1729823972
33,2,rating,3.4,1729823972
377,89,view,,1729823972
38,30,rating,2.5,1729823972
344,65,rating,3.2,1729823972
149,90,rating,4.8,1729823972
255,58,rating,1.3,1729823972
329,84,rating,3.5,1729823972
125,34,rating,2.6,1729823972
233,55,view,,1729823972
291,60,click,,1729823972
469,93,rating,4.2,1729823972
358,10,rating,4.3,1729823972
255,39,view,,1729823972
142,32,click,,1729823972
251,62,rating,3.9,1729823972
492,56,click,,1729823972
448,11,click,,1729823972
496,23,rating,1.2,1729823972
430,50,click,,1729823972
138,78,view,,1729823972
173,21,click,,1729823972
197,47,rating,2.7,1729823972
236,92,view,,1729823972
190,17,view,,1729823972
175,17,rating,4.9,1729823972
435,62,click,,1729823972
114,12,rating,2.8,1729823972
451,85,view,,1729823972
53,39,click,,1729823972
315,95,click,,1729823972
275,39,rating,2.2,1729823972
175,47,click,,1729823972
222,4,rating,3.0,1729823972
344,96,view,,1729823972
359,100,view,,1729823972
413,23,view,,1729823972
123,47,rating,1.0,1729823972
283,10,rating,1.1,1729823972
316,14,click,,1729823972
88,45,click,,1729823972
438,37,click,,1729823972
397,42,view,,1729823972
285,74,view,,1729823972
493,19,view,,1729823972
490,89,click,,1729823972
37,66,rating,2.8,1729823972
43,77,rating,4.5,1729823972
258,26,click,,1729823972
80,6,view,,1729823972
374,73,click,,1729823972
389,25,view,,1729823972
335,18,click,,1729823972
57,69,view,,1729823972
397,98,view,,1729823972
340,3,click,,1729823972
391,36,view,,1729823972
400,56,click,,1729823972
391,67,rating,3.3,1729823972
336,62,rating,1.2,1729823972
151,30,view,,1729823972
441,61,view,,1729823972
314,24,click,,1729823972
139,24,rating,3.7,1729823972
249,100,rating,2.4,1729823972
184,3,view,,1729823972
480,90,view,,1729823972
120,68,click,,1729823972
458,43,view,,1729823972
375,30,rating,1.4,1729823972
486,97,click,,1729823972
168,91,view,,1729823972
416,78,rating,2.5,1729823972
257,60,click,,1729823972
280,83,view,,1729823972
268,72,click,,1729823972
461,62,rating,5.0,1729823972
266,63,click,,1729823972
207,32,rating,4.6,1729823972
70,64,click,,1729823972
327,57,rating,2.3,1729823972
204,1,rating,3.5,1729823972
50,27,view,,1729823972
315,83,rating,2.7,1729823972
347,72,rating,3.4,1729823972
366,31,click,,1729823972
248,67,view,,1729823972
120,99,view,,1729823972
326,76,rating,3.8,1729823972
143,45,rating,1.5,1729823972
462,21,rating,5.0,1729823972
319,14,click,,1729823972
309,25,click,,1729823972
457,30,view,,1729823972
445,6,view,,1729823972
31,62,view,,1729823972
328,9,view,,1729823972
280,6,view,,1729823972
500,24,click,,1729823972
361,42,click,,1729823972
198,59,rating,1.1,1729823972
68,93,click,,1729823972
421,64,rating,4.2,1729823972
342,44,rating,3.4,1729823972
197,42,view,,1729823972
411,95,rating,2.6,1729823972
153,66,view,,1729823972
258,56,click,,1729823972
74,21,view,,1729823972
469,90,view,,1729823972
98,80,rating,2.0,1729823972
281,95,click,,1729823972
291,87,view,,1729823972
368,29,rating,2.1,1729823972
298,99,click,,1729823972
187,24,view,,1729823972
350,85,view,,1729823972
469,25,click,,1729823972
3,73,rating,2.2,1729823972
209,97,view,,1729823972
300,12,click,,1729823972
221,51,click,,1729823972
417,92,view,,1729823972
424,32,view,,1729823972
2,97,click,,1729823972
470,40,view,,1729823972
236,18,click,,1729823972
484,82,click,,1729823972
75,73,click,,1729823972
317,2,rating,3.1,1729823972
93,54,view,,1729823972
190,86,click,,1729823972
330,39,view,,1729823972
71,84,rating,2.0,1729823972
460,100,view,,1729823972
465,7,rating,4.4,1729823972
325,76,view,,1729823972
338,36,click,,1729823972
210,34,rating,2.8,1729823972
187,57,click,,1729823972
453,45,rating,1.9,1729823972
266,90,rating,2.9,1729823972
191,53,click,,1729823972
400,85,rating,3.8,1729823972
378,84,click,,1729823972
339,29,rating,2.9,1729823972
308,33,view,,1729823972
341,66,view,,1729823972
489,67,rating,4.2,1729823972
14,68,click,,1729823972
409,50,click,,1729823972
483,42,rating,2.2,1729823972
35,58,click,,1729823972
131,14,click,,1729823972
314,48,rating,4.1,1729823972
409,96,click,,1729823972
461,32,click,,1729823972
306,69,view,,1729823972
499,75,view,,1729823972
247,56,click,,1729823972
447,45,rating,1.8,1729823972
388,83,view,,1729823972
199,25,view,,1729823972
334,99,view,,1729823972
51,72,click,,1729823972
271,79,click,,1729823972
191,59,click,,1729823972
122,29,rating,1.7,1729823972
437,42,rating,3.4,1729823972
238,11,view,,1729823972
345,43,rating,2.9,1729823972
18,27,view,,1729823972
463,58,view,,1729823972
104,35,click,,1729823972
485,21,click,,1729823972
370,18,rating,3.3,1729823972
101,99,rating,1.4,1729823972
275,73,view,,1729823972
366,82,view,,1729823972
153,45,rating,1.9,1729823972
183,37,click,,1729823972
338,32,click,,1729823972
101,27,click,,1729823972
348,30,click,,1729823972
481,50,view,,1729823972
400,55,view,,1729823972
46,85,click,,1729823972
371,83,click,,1729823972
230,97,rating,3.6,1729823972
474,2,view,,1729823972
291,65,rating,1.1,1729823972
135,2,click,,1729823972
180,69,view,,1729823972
151,20,click,,1729823972
335,71,click,,1729823972
351,11,rating,2.1,1729823972
174,26,click,,1729823972
396,27,view,,1729823972
66,16,view,,1729823972
342,86,rating,2.8,1729823972
367,29,rating,2.0,1729823972
448,57,click,,1729823972
88,36,click,,1729823972
237,16,click,,1729823972
140,53,view,,1729823972
42,35,click,,1729823972
4,94,click,,1729823972
400,89,rating,4.0,1729823972
490,94,click,,1729823972
226,67,view,,1729823972
134,26,view,,1729823972
124,59,view,,1729823972
301,92,view,,1729823972
142,26,view,,1729823972
39,31,view,,1729823972
355,95,view,,1729823972
175,16,click,,1729823972
451,67,rating,2.1,1729823972
319,23,rating,4.1,1729823972
112,88,rating,4.0,1729823972
118,75,click,,1729823972
9,21,rating,2.6,1729823972
81,48,view,,1729823972
499,15,rating,1.1,1729823972
42,51,click,,1729823972
190,85,view,,1729823972
270,82,view,,1729823972
153,29,rating,2.3,1729823972
27,44,click,,1729823972
49,51,rating,2.9,1729823972
345,79,view,,1729823972
87,44,rating,1.2,1729823972
354,4,click,,1729823972
80,88,view,,1729823972
30,30,rating,2.3,1729823972
177,19,view,,1729823972
479,82,click,,1729823972
154,79,view,,1729823972
371,55,rating,3.3,1729823972
342,91,view,,1729823972
432,67,click,,1729823972
461,91,rating,1.0,1729823972
348,2,view,,1729823972
360,85,rating,4.8,1729823972
477,42,rating,3.3,1729823972
224,98,click,,1729823972
83,34,click,,1729823972
396,25,view,,1729823972
473,52,view,,1729823972
136,2,rating,4.6,1729823972
289,86,rating,2.2,1729823972
120,67,click,,1729823972
110,84,click,,1729823972
258,61,click,,1729823972
167,70,rating,1.7,1729823972
202,71,click,,1729823972
238,97,click,,1729823972
102,5,rating,2.8,1729823972
9,11,click,,1729823972
265,33,view,,1729823972
393,56,rating,2.3,1729823972
355,97,view,,1729823972
452,91,click,,1729823972
297,9,click,,1729823972
186,10,rating,2.4,1729823972
369,20,rating,1.1,1729823972
21,49,view,,1729823972
473,59,view,,1729823972
112,17,rating,1.7,1729823972
121,56,rating,1.2,1729823972
472,26,rating,1.0,1729823972
89,35,rating,3.1,1729823972
174,90,view,,1729823972
454,58,rating,1.9,1729823972
308,69,click,,1729823972
240,71,click,,1729823972
226,14,view,,1729823972
263,38,click,,1729823972
477,52,click,,1729823972
328,6,click,,1729823972
200,68,view,,1729823972
12,19,rating,4.0,1729823972
201,87,click,,1729823972
399,63,view,,1729823972
152,43,rating,3.3,1729823972
371,65,view,,1729823972
223,46,click,,1729823972
225,82,view,,1729823972
422,64,rating,1.4,1729823972
274,1,click,,1729823972
31,5,rating,3.5,1729823972
210,23,click,,1729823972
281,94,view,,1729823972
162,28,view,,1729823972
68,37,click,,1729823972
147,90,view,,1729823972
373,1,click,,1729823972
363,73,view,,1729823972
135,54,view,,1729823972
333,54,click,,1729823972
128,68,view,,1729823972
4,88,click,,1729823972
220,22,view,,1729823972
281,98,click,,1729823972
178,90,click,,1729823972
156,20,view,,1729823972
175,34,view,,1729823972
478,98,click,,1729823972
115,83,click,,1729823972
386,7,view,,1729823972
100,64,view,,1729823972
172,8,view,,1729823972
484,93,view,,1729823972
479,14,click,,1729823972
17,70,click,,1729823972
205,8,rating,4.5,1729823972
101,40,rating,5.0,1729823972
371,37,view,,1729823972
281,51,click,,1729823972
285,82,view,,1729823972
150,56,view,,1729823972
124,62,view,,1729823972
102,26,view,,1729823972
1,48,click,,1729823972
339,97,view,,1729823972
364,3,click,,1729823972
374,78,click,,1729823972
304,4,rating,3.5,1729823972
175,99,rating,2.8,1729823972
405,19,click,,1729823972
390,40,rating,3.3,1729823972
227,17,view,,1729823972
436,40,click,,1729823972
419,81,click,,1729823972
190,97,view,,1729823972
298,22,click,,1729823972
154,52,view,,1729823972
57,65,rating,1.8,1729823972
431,33,rating,3.6,1729823972
323,70,view,,1729823972
291,45,view,,1729823972
111,36,click,,1729823972
410,14,view,,1729823972
75,52,click,,1729823972
466,63,rating,3.3,1729823972
343,45,click,,1729823972
239,67,rating,4.8,1729823972
393,93,rating,4.8,1729823972
101,33,click,,1729823972
168,79,view,,1729823972
328,43,view,,1729823972
375,33,rating,3.4,1729823972
95,86,view,,1729823972
382,43,rating,2.8,1729823972
420,23,view,,1729823972
466,92,view,,1729823972
402,39,view,,1729823972
320,8,view,,1729823972
114,95,click,,1729823972
76,100,view,,1729823972
143,7,view,,1729823972
83,68,click,,1729823972
183,24,rating,3.8,1729823972
387,57,rating,4.9,1729823972
202,77,view,,1729823972
379,75,click,,1729823972
65,83,click,,1729823972
130,46,rating,2.6,1729823972
69,80,click,,1729823972
435,47,rating,4.2,1729823972
214,13,view,,1729823972
83,72,rating,4.1,1729823972
362,41,view,,1729823972
205,96,click,,1729823972
454,43,rating,2.8,1729823972
347,14,view,,1729823972
255,95,view,,1729823972
266,62,rating,1.7,1729823972
422,24,view,,1729823972
436,11,view,,1729823972
383,79,click,,1729823972
49,4,click,,1729823972
375,10,click,,1729823972
280,86,rating,4.8,1729823972
351,95,view,,1729823972
230,94,view,,1729823972
40,64,view,,1729823972
384,15,rating,2.1,1729823972
142,2,rating,1.1,1729823972
206,93,click,,1729823972
333,52,click,,1729823972
243,50,rating,2.6,1729823972
382,76,view,,1729823972
432,19,view,,1729823972
308,66,rating,2.2,1729823972
148,11,view,,1729823972
458,32,view,,1729823972
30,40,view,,1729823972
215,14,rating,1.0,1729823972
135,9,rating,3.3,1729823972
371,78,view,,1729823972
292,75,view,,1729823972
121,19,view,,1729823972
130,15,view,,1729823972
238,97,view,,1729823972
402,74,click,,1729823972
69,45,click,,1729823972
240,47,click,,1729823972
43,88,rating,3.8,1729823972
417,75,rating,3.1,1729823972
172,91,click,,1729823972
5,44,rating,5.0,1729823972
119,36,view,,1729823972
369,58,click,,1729823972
350,62,view,,1729823972
442,70,click,,1729823972
273,3,view,,1729823972
419,82,view,,1729823972
406,99,rating,1.5,1729823972
2,85,rating,2.2,1729823972
343,79,view,,1729823972
364,56,click,,1729823972
407,85,rating,4.3,1729823972
313,66,view,,1729823972
49,50,rating,4.3,1729823972
418,21,rating,2.9,1729823972
17,43,rating,2.5,1729823972
60,15,rating,3.1,1729823972
423,75,rating,3.8,1729823972
4,64,click,,1729823972
396,18,view,,1729823972
342,14,view,,1729823972
249,19,click,,1729823972
133,91,rating,1.3,1729823972
342,92,view,,1729823972
486,68,click,,1729823972
4,72,click,,1729823972
248,36,click,,1729823972
136,38,rating,2.8,1729823972
41,34,click,,1729823972
482,3,rating,2.4,1729823972
70,53,view,,1729823972
177,39,rating,4.7,1729823972
348,50,click,,1729823972
185,50,rating,4.8,1729823972
466,79,view,,1729823972
317,91,view,,1729823972
303,76,click,,1729823972
246,85,rating,4.3,1729823972
444,62,click,,1729823972
74,96,click,,1729823972
97,11,view,,1729823972
450,32,rating,2.4,1729823972
344,32,click,,1729823972
38,54,rating,2.9,1729823972
165,89,rating,3.7,1729823972
451,20,click,,1729823972
425,97,rating,1.8,1729823972
152,35,rating,3.3,1729823972
260,35,click,,1729823972
460,95,click,,1729823972
275,99,view,,1729823972
85,45,rating,4.5,1729823972
132,31,click,,1729823972
362,91,view,,1729823972
200,37,rating,2.3,1729823972
395,97,view,,1729823972
384,55,rating,2.3,1729823972
383,60,view,,1729823972
317,5,rating,5.0,1729823972
35,62,view,,1729823972
222,35,click,,1729823972
498,81,click,,1729823972
207,35,click,,1729823972
222,61,view,,1729823972
441,95,rating,2.7,1729823972
400,79,click,,1729823972
56,88,rating,3.5,1729823972
498,31,view,,1729823972
94,31,view,,1729823972
405,17,rating,3.5,1729823972
87,2,view,,1729823972
14,90,rating,4.0,1729823972
261,17,click,,1729823972
461,49,rating,3.6,1729823972
236,17,rating,1.6,1729823972
218,93,rating,2.0,1729823972
329,56,rating,4.6,1729823972
374,69,view,,1729823972
441,20,click,,1729823972
354,10,rating,2.1,1729823972
374,69,view,,1729823972
27,38,view,,1729823972
302,62,rating,1.2,1729823972
3,24,rating,1.5,1729823972
77,29,view,,1729823972
21,11,click,,1729823972
107,13,view,,1729823972
124,9,view,,1729823972
175,3,view,,1729823972
119,88,view,,1729823972
467,56,rating,3.6,1729823972
253,61,click,,1729823972
336,13,view,,1729823972
320,50,click,,1729823972
429,63,rating,2.4,1729823972
3,68,view,,1729823972
385,24,view,,1729823972
131,40,click,,1729823972
106,43,view,,1729823972
194,32,click,,1729823972
76,1,click,,1729823972
148,12,view,,1729823972
272,15,view,,1729823972
86,60,click,,1729823972
420,97,click,,1729823972
165,76,click,,1729823972
187,81,click,,1729823972
408,19,rating,4.3,1729823972
158,14,rating,1.1,1729823972
106,85,view,,1729823972
377,87,rating,1.9,1729823972
325,4,view,,1729823972
284,34,view,,1729823972
362,53,view,,1729823972
57,54,rating,3.6,1729823972
445,15,view,,1729823972
496,10,view,,1729823972
210,67,view,,1729823972
420,49,view,,1729823972
430,73,view,,1729823972
200,59,click,,1729823972
107,67,click,,1729823972
56,50,click,,1729823972
249,22,view,,1729823972
158,14,view,,1729823972
281,31,rating,1.9,1729823972
465,88,rating,3.7,1729823972
338,1,rating,1.3,1729823972
203,60,view,,1729823972
213,51,click,,1729823972
467,6,click,,1729823972
204,69,click,,1729823972
466,40,view,,1729823972
405,82,rating,4.8,1729823972
261,68,click,,1729823972
347,97,click,,1729823972
378,67,rating,3.6,1729823972
450,98,view,,1729823972
156,60,click,,1729823972
331,16,rating,4.6,1729823972
386,35,rating,4.8,1729823972
2,9,rating,4.5,1729823972
42,93,click,,1729823972
458,45,rating,1.4,1729823972
241,43,click,,1729823972
122,26,click,,1729823972
361,83,click,,1729823972
223,31,click,,1729823972
176,96,view,,1729823972
250,27,view,,1729823972
149,26,click,,1729823972
398,94,view,,1729823972
323,89,click,,1729823972
33,97,view,,1729823972
409,68,click,,1729823972
152,35,rating,3.6,1729823972
114,65,click,,1729823972
439,35,view,,1729823972
70,79,click,,1729823972
74,20,click,,1729823972
262,31,view,,1729823972
174,56,view,,1729823972
263,38,view,,1729823972
152,23,click,,1729823972
129,51,view,,1729823972
381,22,view,,1729823972
117,48,click,,1729823972
450,10,view,,1729823972
263,6,view,,1729823972
295,64,rating,4.4,1729823972
115,86,click,,1729823972
324,67,click,,1729823972
226,20,rating,4.7,1729823972
241,18,rating,2.6,1729823972
372,28,rating,1.9,1729823972
288,46,click,,1729823972
